event,x,y,z,adc,zelem,layer
74,52.2086,-39.556,52.7482,325,0,45
74,53.0025,-40.3286,52.5333,191,0,46
74,53.7045,-41.2255,52.0808,292,0,47
74,54.372,-42.1465,51.623,562,0,48
74,55.5509,-42.4189,49.0197,33084,0,49
74,55.7211,-43.971,51.0762,76,0,50
74,56.4898,-44.7659,50.7572,315,0,51
74,57.2339,-45.5914,50.4478,510,0,52
74,57.8465,-46.5809,50.2148,342,0,53
74,58.6018,-47.3924,49.8972,876,0,54
74,25.8216,-18.0508,47.9197,185,0,7
74,26.2888,-18.3651,47.6162,231,0,8
74,26.7798,-18.6542,47.1168,175,0,9
74,27.2579,-18.9522,46.9508,388,0,10
74,28.2244,-19.5432,45.8886,1461,0,12
74,28.7492,-19.7818,45.5109,308,0,13
74,29.1697,-20.166,45.2709,270,0,14
74,29.6992,-20.3976,44.7718,124,0,15
74,30.2333,-20.6116,44.2877,450,0,16
74,30.7101,-20.9222,43.7887,931,0,17
74,31.2187,-21.1744,43.495,132,0,18
74,31.6858,-21.4994,43.0986,399,0,19
74,32.2163,-21.7189,42.7892,74,0,20
74,32.7215,-21.9868,42.1421,371,0,21
74,33.2005,-22.2835,41.8695,269,0,22
74,34.8022,-22.8995,40.6038,364,0,23
74,35.7337,-23.3425,39.9172,837,0,24
74,36.6769,-23.7681,39.2398,490,0,25
74,41.7608,-25.2561,35.0231,59,0,30
74,43.795,-25.8389,33.621,529,0,32
74,44.8704,-26.0343,32.6483,295,0,33
74,45.9058,-26.2792,31.9506,195,0,34
74,46.9906,-26.4237,30.8252,87,0,35
74,48.0263,-26.658,30.3412,302,0,36
74,49.0327,-26.9456,29.5035,384,0,37
74,50.0564,-27.2017,28.8006,415,0,38
74,52.1767,-27.3734,27.1544,454,0,39
74,53.2636,-27.6683,26.723,1279,0,40
74,54.4485,-27.746,25.8047,410,0,41
74,55.586,-27.9195,25.003,694,0,42
74,56.766,-28.0072,24.0611,848,0,43
74,57.9237,-28.14,23.1138,202,0,44
74,59.1401,-28.1539,22.2078,1284,0,45
74,60.3871,-28.1002,21.0688,1441,0,46
74,61.5369,-28.211,20.2684,744,0,47
74,62.7077,-28.2741,19.4776,542,0,48
74,63.9353,-28.208,18.6536,218,0,49
74,65.1426,-28.1882,17.7259,1188,0,50
74,66.4107,-28.0302,16.4887,357,0,51
74,67.6991,-27.802,15.465,74,0,52
74,29.1437,-11.9641,53.2232,188,0,7
74,29.6852,-12.1251,52.8519,384,0,8
74,30.1907,-12.3947,52.4305,113,0,9
74,30.7451,-12.5228,52.2099,385,0,10
74,31.8295,-12.8575,51.3547,170,0,12
74,32.3692,-13.0392,51.1685,376,0,13
74,32.8942,-13.2427,50.8154,63,0,14
74,33.4567,-13.366,50.5726,853,0,15
74,33.9788,-13.577,50.5195,394,0,16
74,34.5484,-13.6818,50.1457,188,0,17
74,35.1119,-13.7864,49.7629,350,0,18
74,35.6459,-13.9829,49.4966,438,0,19
74,36.2202,-14.0595,49.0201,107,0,20
74,36.7759,-14.2004,48.6406,102,0,21
74,37.2947,-14.4197,48.3253,128,0,22
74,39.0007,-14.6514,47.3039,193,0,23
74,40.0078,-14.878,46.9312,164,0,24
74,40.9985,-15.1463,46.4098,61,0,25
74,46.1393,-15.9076,43.2922,61,0,30
74,48.2371,-16.0784,42.326,505,0,32
74,49.2667,-16.2206,41.6101,633,0,33
74,50.3103,-16.3216,40.913,162,0,34
74,51.3712,-16.3717,40.3456,255,0,35
74,52.4019,-16.509,39.7894,248,0,36
74,53.4229,-16.6538,39.3984,1574,0,37
74,54.4777,-16.6823,38.7375,284,0,38
74,56.5192,-16.6163,37.4795,662,0,39
74,57.6226,-16.7511,36.921,615,0,40
74,58.7682,-16.7413,36.2997,220,0,41
74,59.8741,-16.8675,35.8726,172,0,42
74,64.515,-16.51,32.8446,66,0,46
74,67.9483,-16.3256,30.8644,313,0,49
74,70.2372,-16.2029,29.6759,880,0,51
74,71.4004,-16.0649,28.9938,240,0,52
74,72.5462,-15.9791,28.453,229,0,53
74,73.7183,-15.7102,27.5956,405,0,54
74,30.0243,-9.54271,-83.87,115,0,7
74,30.546,-9.75754,-83.9348,63,0,8
74,31.1154,-9.85001,-84.041,70,0,9
74,31.638,-10.0624,-84.4945,59,0,10
74,32.2139,-10.1325,-84.7147,330,0,11
74,32.7421,-10.3311,-84.7333,175,0,12
74,33.3202,-10.3821,-85.0926,244,0,13
74,33.8657,-10.5229,-85.2707,48,0,14
74,34.4257,-10.6346,-85.691,199,0,15
74,34.9781,-10.7515,-85.807,250,0,16
74,35.5344,-10.8759,-86.222,111,0,17
74,36.0936,-10.9696,-86.1983,128,0,18
74,36.6851,-10.9735,-86.5526,58,0,19
74,37.2098,-11.1855,-86.9047,536,0,20
74,37.8017,-11.1877,-87.01,113,0,21
74,38.339,-11.3563,-87.1304,192,0,22
74,41.0545,-11.6696,-88.2159,187,0,24
74,44.3772,-11.0926,-91.1136,657,1,27
74,45.3031,-11.6029,-90.2536,476,1,28
74,47.3239,-11.9333,-91.0824,251,0,30
74,48.3487,-12.0394,-91.3508,108,0,31
74,50.4167,-12.1767,-92.3293,419,0,33
74,51.4715,-12.1603,-92.706,356,0,34
74,53.567,-12.1854,-93.5672,202,0,36
74,54.619,-12.1806,-94.0334,87,0,37
74,55.6694,-12.1474,-94.4911,215,0,38
74,57.6843,-11.9693,-95.4148,190,0,39
74,58.8015,-11.9759,-95.7174,398,0,40
74,59.91,-12.0263,-96.209,328,0,41
74,61.0733,-11.8013,-96.6968,462,0,42
74,62.2088,-11.7162,-97.1841,346,0,43
74,63.3486,-11.609,-97.6794,712,0,44
74,64.4929,-11.4798,-98.1849,387,0,45
74,65.6392,-11.2739,-98.8327,125,0,46
74,66.745,-11.3012,-98.7731,935,0,47
74,67.9028,-10.9906,-99.6302,1328,0,48
74,69.0182,-10.955,-100.005,892,0,49
74,70.1879,-10.5672,-100.882,237,0,50
74,71.3307,-10.3537,-101.354,169,0,51
74,72.4544,-10.2645,-101.724,464,0,52
74,73.6021,-10.019,-102.197,181,0,53
74,29.6004,-10.7895,65.9286,6353,1,7
74,30.0926,-11.0775,65.715,4842,1,8
74,30.4871,-11.6327,65.1021,1966,1,9
74,30.9235,-12.064,64.5531,1494,1,10
74,31.3579,-12.5166,63.9751,1709,1,11
74,31.7996,-12.9344,63.4404,2146,1,12
74,32.244,-13.3606,62.8829,1990,1,13
74,32.6715,-13.7871,62.4264,1681,1,14
74,33.0874,-14.2545,61.8098,3453,1,15
74,33.5155,-14.6796,61.3565,3211,1,16
74,33.9185,-15.1764,60.7273,1355,1,17
74,34.3116,-15.6809,60.1549,2474,1,18
74,34.7617,-16.0708,59.8518,8052,1,19
74,35.1309,-16.6075,59.065,3818,1,20
74,35.5639,-17.0157,58.6507,2255,1,21
74,35.9316,-17.5432,58.1469,1899,1,22
74,37.165,-18.8269,56.5473,2124,1,23
74,37.8223,-19.7928,55.348,3220,1,24
74,38.4834,-20.7097,54.3352,2715,1,25
74,39.1345,-21.645,53.2776,2482,1,26
74,39.8064,-22.5424,52.5024,3391,1,27
74,40.4258,-23.5212,51.4097,4269,1,28
74,41.0814,-24.4083,50.5593,4693,1,29
74,41.6693,-25.407,49.4899,1667,1,30
74,42.2546,-26.4099,48.4553,5093,1,31
74,42.8598,-27.3751,47.5046,3355,1,32
74,43.3944,-28.4122,46.4808,1921,1,33
74,43.9233,-29.4579,45.3793,2442,1,34
74,44.4523,-30.5033,44.3679,2354,1,35
74,44.9441,-31.5963,43.3255,2982,1,36
74,45.5491,-32.4974,42.6126,737,1,37
74,51.8369,-53.1916,23.4511,393,1,53
74,23.5701,-20.8956,32.1693,727,1,7
74,23.8483,-21.4323,32.449,653,1,8
74,24.1357,-21.9674,32.7739,194,1,9
74,24.4731,-22.4362,32.9669,104,1,10
74,24.6981,-23.0239,33.3416,88,1,11
74,25.0301,-23.4913,33.5032,380,1,12
74,25.3168,-24.0144,33.9616,69,1,13
74,25.537,-24.5987,34.3113,943,1,14
74,25.8817,-25.0614,34.4776,176,1,15
74,28.4869,-30.4004,37.4794,574,1,23
74,28.9331,-31.3862,38.0488,293,1,24
74,29.2121,-32.5065,38.8819,830,1,25
74,29.6465,-33.4832,39.3589,725,1,26
74,30.0113,-34.5209,39.9974,282,1,27
74,30.4355,-35.5064,40.3802,185,1,28
74,31.3644,-37.4059,40.0856,3014,1,30
74,31.5101,-38.5977,42.1081,295,1,31
74,31.7953,-39.6776,42.8067,93,1,32
74,32.0887,-40.751,43.3194,747,1,33
74,32.3428,-41.8558,43.9662,1049,1,34
74,32.5933,-42.9475,44.5699,251,1,35
74,32.8452,-44.0284,45.1751,380,1,36
74,33.1953,-45.0374,45.6328,350,1,37
74,33.3215,-46.2105,46.1931,202,1,38
74,33.613,-48.3921,47.5775,149,1,39
74,34.0737,-49.4037,47.9218,344,1,40
74,34.3904,-51.8309,49.1745,652,1,42
74,34.4853,-53.0869,49.9403,579,1,43
74,34.693,-54.2675,50.4863,189,1,44
74,34.4233,-55.7196,51.3753,1840,1,45
74,34.5036,-56.9541,51.901,182,1,46
74,34.8598,-58.0212,52.3055,257,1,47
74,34.5824,-60.7346,54.2252,255,1,49
74,34.9183,-61.8017,54.3646,115,1,50
74,34.7104,-63.167,54.9553,82,1,51
74,34.4851,-64.5419,56.2046,595,1,52
74,34.2494,-67.1428,57.4273,167,1,54
74,28.7436,-12.884,82.5362,107,1,7
74,29.2359,-13.1633,83.4003,684,1,8
74,29.7626,-13.3788,84.203,1236,1,9
74,30.2792,-13.6027,84.7209,631,1,10
74,30.7951,-13.8429,85.4016,863,1,11
74,31.3174,-14.054,85.9291,1363,1,12
74,31.8421,-14.274,86.637,522,1,13
74,32.3674,-14.4784,87.4593,489,1,14
74,32.909,-14.66,88.1459,149,1,15
74,33.4224,-14.8914,88.9226,670,1,16
74,33.9699,-15.0594,89.592,221,1,17
74,34.5107,-15.2284,90.3229,199,1,18
74,35.0373,-15.4443,90.8894,231,1,19
74,35.5549,-15.6661,91.6548,465,1,20
74,36.0889,-15.865,92.4508,632,1,21
74,36.5909,-16.1221,93.0906,676,1,22
74,38.302,-16.3899,95.1557,342,1,23
74,39.2341,-16.8058,96.2617,1202,1,24
74,40.2129,-17.1155,97.474,1051,1,25
74,41.1873,-17.4355,98.5131,523,1,26
74,42.1818,-17.7096,99.8539,451,1,27
74,43.1967,-17.9373,101.546,429,1,28
74,44.193,-18.1965,102.663,726,1,29
74,45.1945,-18.4372,103.946,317,1,30
74,46.1897,-18.6943,105.258,578,1,31
74,47.1764,-18.9734,106.04,195,1,32
74,12.048,-29.111,54.91,177,0,7
74,12.1093,-29.6913,54.7696,153,0,8
74,12.3643,-30.2026,54.6026,54,0,9
74,12.3902,-30.7966,54.151,80,0,10
74,12.5865,-31.3307,54.0726,84,0,11
74,12.6467,-31.9114,53.7094,839,0,12
74,12.869,-33.0396,53.3347,314,0,14
74,12.9324,-33.6253,52.808,90,0,15
74,13.0651,-34.1779,52.508,120,0,16
74,13.1749,-34.7455,52.683,163,0,17
74,13.2609,-35.3162,52.1029,323,0,18
74,13.3718,-35.8835,51.7145,1078,0,19
74,13.4956,-36.4395,51.337,307,0,20
74,13.6012,-37.0089,51.249,1905,0,21
74,13.6371,-37.597,50.947,247,0,22
74,13.9008,-39.2753,49.7716,121,0,23
74,14.1663,-40.263,49.5333,117,0,24
74,14.2555,-41.3107,48.9193,1104,0,25
74,14.425,-42.331,48.5296,353,0,26
74,14.9046,-45.4019,46.9338,82,0,29
74,15.006,-46.4453,46.4069,577,0,30
74,15.1106,-47.4877,45.7277,88,0,31
74,15.3688,-48.478,45.41,99,0,32
74,15.3732,-49.5435,44.8608,374,0,33
74,15.5235,-50.5629,44.3218,253,0,34
74,15.6095,-51.6009,43.8953,321,0,35
74,15.471,-52.7045,43.0541,48,0,36
74,15.8644,-53.653,42.6973,173,0,37
74,15.8749,-54.7131,42.3695,308,0,38
74,16.1561,-56.6533,41.3825,112,0,39
74,16.342,-64.5561,37.5437,262,0,46
74,16.3873,-65.6744,36.6941,204,0,47
74,16.4207,-69.0545,35.2449,226,0,50
74,16.3927,-71.3202,34.142,462,0,52
74,16.3608,-73.5868,30.8069,142,0,54
74,14.3045,-28.066,-4.78032,143,0,7
74,14.4539,-28.6202,-5.13014,225,0,8
74,14.537,-29.2135,-5.91554,338,0,9
74,14.718,-29.7521,-6.20696,570,0,10
74,14.8372,-30.3276,-7.04798,448,0,11
74,14.9655,-30.8921,-7.56195,498,0,12
74,15.0189,-31.5001,-8.33058,483,0,13
74,15.117,-32.0795,-8.91917,405,0,14
74,15.2414,-32.6525,-9.56457,691,0,15
74,15.2938,-33.2453,-10.2753,456,0,16
74,15.4072,-33.8169,-10.9514,1888,0,17
74,15.5463,-34.3709,-11.3829,475,0,18
74,15.5792,-34.978,-12.2607,388,0,19
74,15.6805,-35.5485,-12.8017,349,0,20
74,15.3661,-36.3085,-14.3517,1588,0,21
74,15.7998,-36.7327,-15.0576,1412,0,22
74,16.0279,-38.4613,-16.3758,923,0,23
74,16.1933,-39.4963,-17.2635,365,0,24
74,16.1502,-40.6082,-18.8526,568,0,25
74,16.2753,-41.6547,-19.8147,374,0,26
74,16.2462,-42.7611,-21.0824,259,0,27
74,16.4729,-43.7681,-21.9038,724,0,28
74,16.4553,-44.8701,-23.2284,506,0,29
74,16.3045,-46.0046,-24.8927,357,0,30
74,16.3232,-47.0761,-25.8787,389,0,31
74,16.2503,-48.1788,-27.1071,408,0,32
74,16.1585,-49.2878,-28.3868,593,0,33
74,16.1007,-50.3853,-29.5332,966,0,34
74,15.8791,-51.5223,-31.1217,607,0,35
74,15.8886,-52.5828,-32.0729,224,0,36
74,15.5634,-53.7407,-33.7525,477,0,37
74,15.5326,-54.8129,-34.4663,146,0,38
74,14.5721,-58.2127,-39.2016,482,0,40
74,12.09,-63.253,-44.3708,512,0,44
74,16.8465,-26.6213,22.4148,511,1,7
74,16.985,-27.1959,22.5689,92,1,8
74,18.3101,-30.364,23.4529,92,1,14
74,18.4659,-30.9349,23.6716,481,1,15
74,18.6703,-31.4695,23.771,1957,1,16
74,18.805,-32.0532,23.8922,103,1,17
74,18.987,-32.6014,24.0835,284,1,18
74,19.115,-33.1872,24.2253,618,1,19
74,19.3569,-33.6967,24.272,181,1,20
74,19.5813,-34.2225,24.5069,271,1,21
74,20.3026,-36.3783,25.1369,204,1,23
74,20.5536,-37.4048,25.4965,170,1,24
74,20.9533,-38.3498,25.463,257,1,25
74,21.2518,-39.3502,25.9015,465,1,26
74,21.5058,-40.3751,26.2562,141,1,27
74,22.3857,-43.3763,26.9829,389,1,30
74,22.9446,-44.2388,28.122,506,1,31
74,23.1636,-46.4069,27.6951,209,1,33
74,23.4355,-47.4109,28.0601,226,1,34
74,23.6816,-48.4276,28.2675,253,1,35
74,23.9042,-49.4559,28.4905,179,1,36
74,24.0674,-50.5134,28.8853,401,1,37
74,24.1178,-51.6266,29.0067,100,1,38
74,24.8172,-53.4418,29.7111,83,1,39
74,24.9477,-54.583,30.0202,305,1,40
74,25.0907,-55.7186,30.3802,64,1,41
74,25.1873,-56.8746,30.6807,127,1,42
74,25.4475,-57.9587,30.8552,1441,1,43
74,25.6773,-59.0561,31.0897,134,1,44
74,25.7613,-60.2177,31.3365,348,1,45
74,25.9793,-61.3204,31.528,128,1,46
74,25.9974,-62.5109,31.7835,253,1,47
74,26.2512,-64.7709,32.4061,849,1,49
74,26.2269,-65.9575,32.8242,158,1,50
74,26.3621,-67.0819,33.1053,138,1,51
74,26.5528,-68.1849,33.4773,637,1,52
74,26.5524,-69.3621,33.7811,110,1,53
74,-2.10911,-31.4277,95.5667,1317,1,7
74,-2.07601,-31.9941,95.7887,922,1,8
74,-1.99249,-32.5698,95.9362,1339,1,9
74,-1.97318,-33.1353,96.0904,1231,1,10
74,-1.83574,-33.7144,96.2143,698,1,11
74,-1.77081,-34.2829,96.4208,1038,1,12
74,-1.70452,-34.8574,96.6281,1318,1,13
74,-1.55748,-35.4313,96.7822,2118,1,14
74,-1.46055,-36.003,96.9437,638,1,15
74,-1.35483,-36.5685,97.1073,519,1,16
74,-1.15966,-37.1418,97.2993,1716,1,17
74,-0.980903,-37.7089,97.5693,977,1,18
74,-0.85744,-38.2806,97.7963,1883,1,19
74,-0.738854,-38.8464,97.9555,1099,1,20
74,-0.621654,-39.418,98.1146,610,1,21
74,-0.465974,-39.9846,98.2286,1894,1,22
74,0.318238,-41.6622,98.8439,1595,1,23
74,0.623873,-42.6764,99.1016,1180,1,24
74,1.02371,-43.6886,99.4568,1137,1,25
74,1.50983,-44.699,99.7381,1215,1,26
74,1.98465,-45.7095,100.109,1640,1,27
74,2.45474,-46.7021,100.426,1609,1,28
74,2.98528,-47.6902,100.853,1255,1,29
74,3.42884,-48.684,101.086,736,1,30
74,4.74969,-50.6292,101.09,57,1,32
74,5.15939,-51.6112,102.891,2499,1,33
74,5.94813,-52.5516,102.516,552,1,34
74,6.66958,-53.4994,102.904,2920,1,35
74,7.34985,-54.4437,103.208,1957,1,36
74,8.08123,-55.3639,103.594,1190,1,37
74,8.83303,-56.2809,103.953,2297,1,38
74,10.5362,-57.9693,104.601,2408,1,39
74,12.4867,-59.8184,105.446,1667,1,41
74,13.4348,-60.7484,105.791,2873,1,42
74,14.3946,-61.6444,106.043,2377,1,43
74,15.3657,-62.5361,106.597,1006,1,44
74,16.1026,-63.4852,106.598,239,1,45
74,0.698718,-31.4906,-26.7085,423,1,7
74,0.884327,-32.0498,-26.5051,1218,1,8
74,0.980584,-32.6167,-26.2775,213,1,9
74,1.24747,-33.1741,-26.3115,375,1,10
74,1.44502,-33.7388,-26.1659,371,1,11
74,1.73467,-34.2853,-25.783,89,1,12
74,1.92691,-34.8429,-25.7912,253,1,13
74,2.14232,-35.393,-25.716,344,1,14
74,2.40782,-35.9457,-25.5376,227,1,15
74,2.7182,-36.4897,-25.2679,273,1,16
74,3.04258,-37.0385,-25.0879,245,1,17
74,3.14711,-37.5959,-24.9049,169,1,18
74,3.48292,-38.1377,-24.8145,279,1,19
74,3.83689,-38.6654,-24.6757,550,1,20
74,4.26281,-39.191,-24.3626,59,1,21
74,4.39977,-39.7425,-24.3944,4958,1,22
74,5.5672,-41.2929,-24.0714,429,1,23
74,6.11882,-42.2407,-23.9191,405,1,24
74,6.98396,-43.1402,-23.4481,1097,1,25
74,7.58425,-44.0806,-23.1879,308,1,26
74,8.3913,-44.969,-22.9046,813,1,27
74,9.03921,-45.8808,-22.7029,533,1,28
74,10.054,-46.7196,-22.2995,391,1,29
74,10.4742,-47.6767,-22.1218,45,1,30
74,14.741,-50.7909,-20.8203,322,1,34
74,15.8425,-51.533,-20.3716,528,1,35
74,16.6465,-52.3558,-20.2106,423,1,36
74,17.8727,-53.0175,-19.815,691,1,37
74,19.1467,-53.6629,-19.5439,489,1,38
74,21.3801,-54.8944,-18.844,602,1,39
74,22.8004,-55.5192,-18.4645,57,1,40
74,24.3196,-56.0579,-18.0117,1345,1,41
74,25.4332,-56.7664,-17.7152,145,1,42
74,26.7759,-57.3732,-17.5668,184,1,43
74,28.4281,-57.7816,-16.9916,1095,1,44
74,30.3929,-58.0279,-16.8211,51,1,45
74,31.6568,-58.5858,-16.4693,506,1,46
74,33.5366,-58.8058,-15.9811,130,1,47
74,36.8145,-59.4015,-15.0502,277,1,49
74,38.7622,-59.465,-14.5844,251,1,50
74,40.0391,-59.9312,-14.1852,372,1,51
74,42.6177,-59.4862,-13.3966,135,1,52
74,46.3155,-59.4661,-12.6508,610,1,54
74,-0.27078,-31.4999,-63.3335,221,1,7
74,-0.553894,-32.057,-63.2368,464,1,8
74,-0.714108,-32.6225,-63.3382,189,1,9
74,-0.846205,-33.1828,-63.0565,264,1,10
74,-1.12067,-33.7459,-63.2503,390,1,11
74,-1.51671,-34.2996,-63.1653,587,1,12
74,-1.53343,-34.8686,-63.0671,1751,1,13
74,-1.83064,-35.4134,-62.9737,513,1,14
74,-2.08079,-35.9672,-63.0009,389,1,15
74,-2.30417,-36.5168,-62.9429,1007,1,16
74,-2.54027,-37.0715,-62.9271,67,1,17
74,-2.78908,-37.6194,-62.8616,378,1,18
74,-3.21703,-38.1615,-62.6637,273,1,19
74,-3.37311,-38.7155,-62.7132,464,1,20
74,-3.63683,-39.2596,-62.4241,263,1,21
74,-4.01602,-39.7845,-62.5373,928,1,22
74,-4.78635,-41.3841,-62.406,232,1,23
74,-5.44331,-42.339,-62.2003,1677,1,24
74,-6.01387,-43.2896,-62.1129,73,1,25
74,-6.77975,-44.2044,-61.9938,222,1,26
74,-7.36247,-45.1474,-61.9076,338,1,27
74,-8.23435,-46.0409,-61.7019,261,1,28
74,-8.90745,-46.9477,-61.6696,395,1,29
74,-9.6797,-47.8347,-61.6101,263,1,30
74,-11.5233,-49.5258,-61.3133,240,1,32
74,-12.3328,-50.3785,-61.1339,388,1,33
74,-13.0285,-51.2591,-60.8572,61,1,34
74,-15.3815,-52.7306,-60.8637,332,1,36
74,-16.4036,-53.4958,-60.7493,1035,1,37
74,-17.5636,-54.2003,-60.5788,255,1,38
74,-19.8452,-55.476,-60.4236,246,1,39
74,-20.9379,-56.2434,-60.3361,550,1,40
74,-22.3969,-56.8532,-60.2208,51,1,41
74,-24.0448,-57.3774,-59.9351,690,1,42
74,-25.0571,-58.1305,-59.7976,69,1,43
74,-27.0311,-58.4604,-59.5802,803,1,44
74,-28.6795,-58.8808,-59.4755,248,1,45
74,-30.0656,-59.4205,-59.4541,625,1,46
74,-34.1542,-59.7183,-59.2672,595,1,48
74,-35.8548,-59.9839,-59.0649,150,1,49
74,-37.9573,-59.9913,-58.8851,940,1,50
74,-40.5652,-59.5797,-58.5344,724,1,51
74,-42.6598,-59.4554,-58.2422,87,1,52
74,-44.6146,-59.3824,-58.1061,1023,1,53
74,-47.4555,-58.5512,-57.6672,536,1,54
74,-6.01674,-30.9186,-38.5791,127,1,7
74,-6.32735,-31.4309,-38.656,408,1,8
74,-6.57124,-31.9625,-38.4656,261,1,9
74,-6.76424,-32.4982,-38.4688,200,1,10
74,-7.03117,-33.0252,-38.3766,607,1,11
74,-7.16965,-33.5717,-38.2544,263,1,12
74,-7.41562,-34.1028,-38.1532,245,1,13
74,-7.6842,-34.6231,-38.0773,290,1,14
74,-7.93945,-35.1464,-37.9965,358,1,15
74,-8.22255,-35.6568,-37.9466,681,1,16
74,-8.45858,-36.1847,-37.7149,305,1,17
74,-8.80739,-36.679,-37.6221,127,1,18
74,-9.10294,-37.1924,-37.5842,473,1,19
74,-9.42228,-37.6939,-37.5188,202,1,20
74,-12.3876,-41.9084,-36.6458,193,1,25
74,-13.1843,-42.7394,-36.4729,475,1,26
74,-13.8086,-43.6181,-36.2714,430,1,27
74,-14.5945,-44.4292,-36.1138,959,1,28
74,-15.4204,-45.2268,-35.8522,395,1,29
74,-15.4057,-46.3097,-38.1576,290,1,30
74,-20.6135,-48.7099,-34.7984,156,1,34
74,-21.0114,-49.65,-34.6511,93,1,35
74,-22.5178,-50.1023,-34.4548,463,1,36
74,-23.862,-50.6147,-34.1483,693,1,37
74,-24.5567,-51.4102,-34.3961,96,1,38
74,-27.2198,-52.2609,-33.553,2218,1,39
74,-28.9677,-52.5533,-33.2438,511,1,40
74,-30.2519,-53.1001,-33.0109,735,1,41
74,-32.0537,-53.3078,-32.8537,1339,1,42
74,-33.9596,-53.4346,-32.5594,935,1,43
74,-35.4647,-53.7519,-32.4593,1310,1,44
74,-37.5493,-53.6784,-31.8564,212,1,45
74,-39.4524,-53.645,-31.6438,629,1,46
74,-43.9423,-52.9308,-30.7176,695,1,48
74,-46.5578,-52.1171,-30.241,3396,1,49
74,-48.859,-51.4863,-29.7112,337,1,50
74,-58.4352,-45.8473,-27.8536,1323,1,53
74,-9.86619,-29.9145,53.105,789,0,7
74,-10.3668,-30.3392,51.4605,721,0,8
74,-10.8749,-30.7675,50.0524,508,0,9
74,-11.4094,-31.178,48.4686,1753,0,10
74,-11.9679,-32.1754,50.1986,139,0,12
74,-12.217,-32.689,49.9392,232,0,13
74,-12.5304,-33.1712,49.6642,198,0,14
74,-12.9459,-33.6201,49.2211,169,0,15
74,-13.3418,-34.0702,48.8624,421,0,16
74,-13.5963,-34.5817,48.7046,71,0,17
74,-14.0477,-35.0103,48.2976,220,0,18
74,-14.436,-35.4697,48.1348,361,0,19
74,-14.8834,-35.8993,47.6997,199,0,20
74,-15.238,-36.3648,47.3698,61,0,21
74,-15.6835,-36.7839,47.224,104,0,22
74,-16.7304,-38.1521,46.0894,55,0,23
74,-17.6044,-38.8827,45.6874,63,0,24
74,-18.2241,-39.7251,45.249,601,0,25
74,-19.0501,-40.4691,44.7298,431,0,26
74,-19.767,-41.2536,44.0636,699,0,27
74,-20.482,-42.0391,43.6435,1006,0,28
74,-21.342,-42.753,42.9933,390,0,29
74,-21.9607,-43.586,42.8705,76,0,30
74,-22.862,-44.2795,41.8816,767,0,31
74,-23.6795,-45.0036,41.3557,274,0,32
74,-24.4217,-45.7606,40.9416,413,0,33
74,-25.3726,-46.4031,40.136,46,0,34
74,-26.2607,-47.0801,39.7092,295,0,35
74,-27.1696,-47.7456,39.1057,280,0,36
74,-27.9477,-48.483,38.5068,89,0,37
74,-28.9022,-49.0996,38.0654,599,0,38
74,-30.4772,-50.4148,36.9784,1192,0,39
74,-31.5529,-51.0453,36.3441,205,0,40
74,-33.754,-52.2561,34.9295,84,0,42
74,-34.7233,-52.9279,34.2209,397,0,43
74,-35.7475,-53.5629,33.5531,107,0,44
74,-36.7431,-54.2171,33.2465,210,0,45
74,-40.09,-55.8982,31.2289,211,0,48
74,-41.1115,-56.5095,30.7268,98,0,49
74,-43.5213,-57.4633,29.4797,252,0,51
74,-44.6591,-57.9822,28.6572,324,0,52
74,-45.8117,-58.4638,28.0356,332,0,53
74,-47.1332,-58.8098,27.2666,367,0,54
74,-17.2667,-26.3455,50.7329,374,0,7
74,-17.5261,-26.8494,50.2763,2635,0,8
74,-17.7931,-27.3552,49.962,292,0,9
74,-18.0369,-27.8695,49.661,277,0,10
74,-18.2402,-28.4179,49.2301,809,0,11
74,-18.4639,-28.9456,48.9573,363,0,12
74,-18.6999,-29.4688,48.6341,175,0,13
74,-18.8492,-30.0368,48.3718,129,0,14
74,-19.069,-30.5689,47.6632,210,0,15
74,-19.3056,-31.084,47.3796,214,0,16
74,-19.3813,-31.7035,47.2077,82,0,17
74,-19.6452,-32.202,46.5568,348,0,18
74,-19.808,-32.7687,46.359,50,0,19
74,-20.0376,-33.288,46.0581,421,0,20
74,-20.1658,-33.8757,45.6816,64,0,21
74,-20.4417,-34.3668,45.4129,318,0,22
74,-20.8844,-36.0563,44.2623,145,0,23
74,-21.1856,-37.0581,43.8496,111,0,24
74,-21.4204,-38.0935,43.1292,96,0,25
74,-21.5418,-39.1911,42.0848,303,0,26
74,-22.0078,-41.2639,40.8703,441,0,28
74,-22.1985,-42.3234,40.1627,208,0,29
74,-22.4568,-43.3413,39.6488,380,0,30
74,-22.5361,-44.4403,38.9954,750,0,31
74,-22.8152,-46.5787,37.4783,88,0,33
74,-22.8745,-47.6876,36.7577,168,0,34
74,-22.896,-48.815,36.0014,126,0,35
74,-23.0516,-49.8674,35.4649,262,0,36
74,-23.1719,-50.9296,34.9205,1509,0,37
74,-23.117,-54.19,32.9907,391,0,39
74,-23.2169,-56.5343,31.1921,58,0,41
74,-22.8988,-59.0121,29.6072,148,0,43
74,-22.9194,-60.1812,29.1332,114,0,44
74,-22.4712,-65.0114,26.3504,53,0,48
74,-22.0807,-67.461,24.7404,186,0,50
74,-21.4715,-68.8164,23.4209,479,0,51
74,-21.5256,-69.9433,23.1495,280,0,52
